Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2022-04-28,7.5,7.5,0.0,10.800000190734863,7.335999965667725,8.720000267028809,0.0,187000
2022-04-29,6.5,6.5,0.0,8.489999771118164,5.75,8.489999771118164,0.0,100600
2022-05-02,10.949999809265137,10.949999809265137,0.0,12.380000114440918,8.039999961853027,12.199999809265137,0.0,17842700
2022-05-03,12.619999885559082,12.619999885559082,0.0,18.139999389648438,12.449999809265137,15.920000076293945,0.0,28541200
2022-05-04,14.510000228881836,14.510000228881836,0.0,14.899999618530273,10.539999961853027,10.930000305175781,0.0,4531600
2022-05-05,14.979999542236328,14.979999542236328,0.0,16.8799991607666,13.859999656677246,14.75,0.0,3599000
2022-05-06,13.470000267028809,13.470000267028809,0.0,15.40999984741211,12.5600004196167,14.34000015258789,0.0,2212500
2022-05-09,10.350000381469727,10.350000381469727,0.0,14.079999923706055,10.109999656677246,13.520000457763672,0.0,992100
2022-05-10,8.9399995803833,8.9399995803833,0.0,11.729999542236328,8.880000114440918,10.460000038146973,0.0,634800
2022-05-11,7.190000057220459,7.190000057220459,0.0,9.0,7.010000228881836,8.359999656677246,0.0,561900
2022-05-12,6.619999885559082,6.619999885559082,0.0,6.889999866485596,5.329999923706055,6.300000190734863,0.0,1085700
2022-05-13,6.789999961853027,6.789999961853027,0.0,7.255000114440918,6.360000133514404,6.360000133514404,0.0,582400
2022-05-16,6.099999904632568,6.099999904632568,0.0,7.179999828338623,5.860000133514404,6.75,0.0,489900
2022-05-17,6.21999979019165,6.21999979019165,0.0,7.150000095367432,6.010000228881836,7.019999980926514,0.0,1359200
2022-05-18,5.190000057220459,5.190000057220459,0.0,6.269999980926514,5.150000095367432,6.059999942779541,0.0,642600
2022-05-19,4.860000133514404,4.860000133514404,0.0,5.329999923706055,4.809999942779541,5.230000019073486,0.0,610700
2022-05-20,4.789999961853027,4.789999961853027,0.0,5.050000190734863,4.340000152587891,4.75,0.0,778800
2022-05-23,5.139999866485596,5.139999866485596,0.0,5.360000133514404,4.510000228881836,4.800000190734863,0.0,552800
2022-05-24,5.449999809265137,5.449999809265137,0.0,5.699999809265137,4.820000171661377,5.099999904632568,0.0,570800
2022-05-25,5.949999809265137,5.949999809265137,0.0,6.059999942779541,5.300000190734863,5.590000152587891,0.0,477900
2022-05-26,6.519999980926514,6.519999980926514,0.0,6.800000190734863,5.880000114440918,5.940000057220459,0.0,415000
2022-05-27,7.909999847412109,7.909999847412109,0.0,8.0,6.510000228881836,6.659999847412109,0.0,687400
2022-05-31,7.679999828338623,7.679999828338623,0.0,8.100000381469727,7.0,8.0,0.0,605100
2022-06-01,8.569999694824219,8.569999694824219,0.0,8.729999542236328,7.210999965667725,7.53000020980835,0.0,977000
2022-06-02,7.949999809265137,7.949999809265137,0.0,8.449999809265137,7.3420000076293945,8.449999809265137,0.0,783900
2022-06-03,7.940000057220459,7.940000057220459,0.0,8.300000190734863,7.690000057220459,7.730000019073486,0.0,863000
