Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2021-02-04,10.369999885559082,10.369999885559082,0.0,10.48799991607666,10.25,10.25,0.0,48300
2021-02-05,10.229999542236328,10.229999542236328,0.0,10.470000267028809,10.170000076293945,10.430000305175781,0.0,293700
2021-02-08,10.260000228881836,10.260000228881836,0.0,10.319999694824219,10.170000076293945,10.220000267028809,0.0,678100
2021-02-09,10.25,10.25,0.0,10.300000190734863,10.210000038146973,10.300000190734863,0.0,183600
2021-02-10,10.229999542236328,10.229999542236328,0.0,10.270000457763672,10.15999984741211,10.260000228881836,0.0,436300
2021-02-11,10.229999542236328,10.229999542236328,0.0,10.289999961853027,10.170000076293945,10.25,0.0,167100
2021-02-12,10.300000190734863,10.300000190734863,0.0,10.34000015258789,10.229999542236328,10.229999542236328,0.0,138700
2021-02-16,10.25,10.25,0.0,10.3100004196167,10.220000267028809,10.25,0.0,35800
2021-02-17,10.319999694824219,10.319999694824219,0.0,10.329999923706055,10.25,10.25,0.0,45000
2021-02-18,10.350000381469727,10.350000381469727,0.0,10.369999885559082,10.210000038146973,10.229999542236328,0.0,58400
2021-02-19,10.40999984741211,10.40999984741211,0.0,10.479999542236328,10.3100004196167,10.380000114440918,0.0,56100
2021-02-22,10.270000457763672,10.270000457763672,0.0,10.489999771118164,10.239999771118164,10.489999771118164,0.0,358600
2021-02-23,10.260000228881836,10.260000228881836,0.0,10.300000190734863,10.149999618530273,10.199999809265137,0.0,261300
2021-02-24,10.220000267028809,10.220000267028809,0.0,10.300000190734863,10.180000305175781,10.25,0.0,57600
2021-02-25,10.229999542236328,10.229999542236328,0.0,10.25,10.149999618530273,10.227999687194824,0.0,223800
2021-02-26,10.140000343322754,10.140000343322754,0.0,10.199999809265137,10.0600004196167,10.199999809265137,0.0,155800
2021-03-01,10.095000267028809,10.095000267028809,0.0,10.199999809265137,10.020000457763672,10.199999809265137,0.0,124300
2021-03-02,9.989999771118164,9.989999771118164,0.0,10.100000381469727,9.970000267028809,10.100000381469727,0.0,198500
2021-03-03,10.008999824523926,10.008999824523926,0.0,10.050000190734863,9.989999771118164,10.010000228881836,0.0,106500
2021-03-04,9.949999809265137,9.949999809265137,0.0,9.987000465393066,9.8100004196167,9.970000267028809,0.0,517300
2021-03-05,9.949999809265137,9.949999809265137,0.0,9.970000267028809,9.800000190734863,9.970000267028809,0.0,284400
2021-03-08,9.949999809265137,9.949999809265137,0.0,9.979999542236328,9.90999984741211,9.90999984741211,0.0,74400
2021-03-09,9.9399995803833,9.9399995803833,0.0,9.960000038146973,9.899999618530273,9.920000076293945,0.0,34100
2021-03-10,9.880000114440918,9.880000114440918,0.0,9.960000038146973,9.850000381469727,9.930000305175781,0.0,1295800
2021-03-11,9.880000114440918,9.880000114440918,0.0,9.920000076293945,9.880000114440918,9.880000114440918,0.0,464300
2021-03-12,9.880000114440918,9.880000114440918,0.0,9.930000305175781,9.880000114440918,9.899999618530273,0.0,535100
2021-03-15,9.869999885559082,9.869999885559082,0.0,9.899999618530273,9.859999656677246,9.899999618530273,0.0,164400
2021-03-16,9.829999923706055,9.829999923706055,0.0,9.928999900817871,9.829999923706055,9.880000114440918,0.0,177100
2021-03-17,9.850000381469727,9.850000381469727,0.0,9.899999618530273,9.829999923706055,9.899999618530273,0.0,36900
2021-03-18,9.850000381469727,9.850000381469727,0.0,9.850000381469727,9.8100004196167,9.850000381469727,0.0,200900
2021-03-19,9.869999885559082,9.869999885559082,0.0,9.880000114440918,9.8100004196167,9.84000015258789,0.0,99100
2021-03-22,9.850000381469727,9.850000381469727,0.0,9.869999885559082,9.819999694824219,9.869999885559082,0.0,32300
2021-03-23,9.819999694824219,9.819999694824219,0.0,9.850000381469727,9.800000190734863,9.819999694824219,0.0,106800
2021-03-24,9.829999923706055,9.829999923706055,0.0,9.850000381469727,9.819999694824219,9.821999549865723,0.0,167400
2021-03-25,9.829999923706055,9.829999923706055,0.0,9.859999656677246,9.649999618530273,9.720000267028809,0.0,126100
2021-03-26,9.819999694824219,9.819999694824219,0.0,9.880000114440918,9.800000190734863,9.800000190734863,0.0,140900
2021-03-29,9.819999694824219,9.819999694824219,0.0,9.845000267028809,9.819999694824219,9.84000015258789,0.0,19600
2021-03-30,9.829999923706055,9.829999923706055,0.0,9.850000381469727,9.779999732971191,9.819999694824219,0.0,1104600
2021-03-31,9.8100004196167,9.8100004196167,0.0,9.861000061035156,9.8100004196167,9.84000015258789,0.0,11000
2021-04-01,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.800000190734863,9.800000190734863,0.0,9100
2021-04-05,9.899999618530273,9.899999618530273,0.0,9.963000297546387,9.859999656677246,9.859999656677246,0.0,29700
2021-04-06,9.880000114440918,9.880000114440918,0.0,9.899999618530273,9.880000114440918,9.899999618530273,0.0,25000
2021-04-07,9.880000114440918,9.880000114440918,0.0,9.902999877929688,9.829999923706055,9.902999877929688,0.0,2700
2021-04-08,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.869999885559082,9.869999885559082,0.0,14900
2021-04-09,9.960000038146973,9.960000038146973,0.0,10.0,9.880000114440918,9.880000114440918,0.0,50500
2021-04-12,9.949999809265137,9.949999809265137,0.0,10.0,9.920000076293945,9.9399995803833,0.0,3300
2021-04-13,9.949999809265137,9.949999809265137,0.0,9.949999809265137,9.8100004196167,9.904999732971191,0.0,30400
2021-04-14,9.890000343322754,9.890000343322754,0.0,9.914999961853027,9.890000343322754,9.914999961853027,0.0,22300
2021-04-15,9.9399995803833,9.9399995803833,0.0,9.9399995803833,9.869999885559082,9.890000343322754,0.0,1500
2021-04-16,9.880000114440918,9.880000114440918,0.0,9.970000267028809,9.850000381469727,9.970000267028809,0.0,237500
2021-04-19,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.859999656677246,9.880000114440918,0.0,106400
2021-04-20,9.949999809265137,9.949999809265137,0.0,10.039999961853027,9.880000114440918,9.880000114440918,0.0,37600
2021-04-21,9.869999885559082,9.869999885559082,0.0,9.880000114440918,9.8100004196167,9.880000114440918,0.0,23500
2021-04-22,9.90999984741211,9.90999984741211,0.0,9.9399995803833,9.869999885559082,9.890000343322754,0.0,163700
2021-04-23,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.854999542236328,9.854999542236328,0.0,9700
2021-04-26,9.899999618530273,9.899999618530273,0.0,9.902999877929688,9.850000381469727,9.850000381469727,0.0,8100
2021-04-27,9.930000305175781,9.930000305175781,0.0,9.960000038146973,9.859999656677246,9.859999656677246,0.0,22500
2021-04-28,9.930000305175781,9.930000305175781,0.0,9.930000305175781,9.930000305175781,9.930000305175781,0.0,0
2021-04-29,9.895000457763672,9.895000457763672,0.0,9.930000305175781,9.859999656677246,9.899999618530273,0.0,12000
2021-04-30,9.899999618530273,9.899999618530273,0.0,9.90999984741211,9.859999656677246,9.899999618530273,0.0,4000
2021-05-03,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.859999656677246,9.890000343322754,0.0,21700
2021-05-04,9.869999885559082,9.869999885559082,0.0,9.9399995803833,9.869999885559082,9.907999992370605,0.0,8000
2021-05-05,9.920000076293945,9.920000076293945,0.0,9.920000076293945,9.869999885559082,9.869999885559082,0.0,70900
2021-05-06,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.869999885559082,9.871000289916992,0.0,132700
2021-05-07,9.890000343322754,9.890000343322754,0.0,9.899999618530273,9.869999885559082,9.869999885559082,0.0,14200
2021-05-10,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.869999885559082,9.869999885559082,0.0,60300
2021-05-11,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.850000381469727,9.850000381469727,0.0,18800
2021-05-12,9.869999885559082,9.869999885559082,0.0,9.880000114440918,9.855999946594238,9.855999946594238,0.0,1700
2021-05-13,9.869999885559082,9.869999885559082,0.0,9.880000114440918,9.829999923706055,9.859999656677246,0.0,63900
2021-05-14,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.850000381469727,9.859999656677246,0.0,800
2021-05-17,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.850000381469727,9.850000381469727,0.0,251800
2021-05-18,9.850000381469727,9.850000381469727,0.0,9.869999885559082,9.84000015258789,9.869999885559082,0.0,122300
2021-05-19,9.84000015258789,9.84000015258789,0.0,9.880000114440918,9.84000015258789,9.880000114440918,0.0,16200
2021-05-20,9.850000381469727,9.850000381469727,0.0,9.850000381469727,9.779999732971191,9.84000015258789,0.0,328300
2021-05-21,9.819999694824219,9.819999694824219,0.0,9.880000114440918,9.807999610900879,9.880000114440918,0.0,1200
2021-05-24,9.800000190734863,9.800000190734863,0.0,9.850000381469727,9.800000190734863,9.850000381469727,0.0,48600
2021-05-25,9.800000190734863,9.800000190734863,0.0,9.84000015258789,9.800000190734863,9.800000190734863,0.0,20000
2021-05-26,9.859999656677246,9.859999656677246,0.0,9.899999618530273,9.800000190734863,9.869999885559082,0.0,22200
2021-05-27,9.850000381469727,9.850000381469727,0.0,9.869999885559082,9.800000190734863,9.8100004196167,0.0,12700
2021-05-28,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.829999923706055,9.859999656677246,0.0,26100
2021-06-01,9.899999618530273,9.899999618530273,0.0,9.90999984741211,9.850000381469727,9.880000114440918,0.0,12100
2021-06-02,9.887999534606934,9.887999534606934,0.0,9.890000343322754,9.829999923706055,9.859999656677246,0.0,2500
2021-06-03,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.850000381469727,9.869999885559082,0.0,4900
2021-06-04,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.869999885559082,9.869999885559082,0.0,0
2021-06-07,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.84000015258789,9.880000114440918,0.0,35500
2021-06-08,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.850000381469727,9.850000381469727,0.0,7700
2021-06-09,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.869999885559082,9.869999885559082,0.0,53900
2021-06-10,9.880000114440918,9.880000114440918,0.0,9.899999618530273,9.880000114440918,9.890000343322754,0.0,23100
2021-06-11,9.890000343322754,9.890000343322754,0.0,9.907999992370605,9.869999885559082,9.899999618530273,0.0,23600
2021-06-14,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.850000381469727,9.890000343322754,0.0,131500
2021-06-15,9.880000114440918,9.880000114440918,0.0,9.899999618530273,9.859999656677246,9.899999618530273,0.0,5700
2021-06-16,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.880000114440918,9.880000114440918,0.0,0
2021-06-17,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.859999656677246,9.880000114440918,0.0,7900
2021-06-18,9.920000076293945,9.920000076293945,0.0,9.920000076293945,9.890000343322754,9.920000076293945,0.0,1100
2021-06-21,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.890000343322754,9.890000343322754,0.0,5700
2021-06-22,9.890000343322754,9.890000343322754,0.0,9.899999618530273,9.800000190734863,9.890000343322754,0.0,50000
2021-06-23,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.859999656677246,9.859999656677246,0.0,121700
2021-06-24,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.880000114440918,9.880000114440918,0.0,25200
2021-06-25,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.859999656677246,9.880000114440918,0.0,4200
2021-06-28,9.859999656677246,9.859999656677246,0.0,9.869999885559082,9.8100004196167,9.869999885559082,0.0,53700
2021-06-29,9.850000381469727,9.850000381469727,0.0,9.869999885559082,9.850000381469727,9.850000381469727,0.0,719000
2021-06-30,9.859999656677246,9.859999656677246,0.0,9.869999885559082,9.850000381469727,9.850000381469727,0.0,4000
2021-07-01,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.850000381469727,9.850000381469727,0.0,24700
2021-07-02,9.869999885559082,9.869999885559082,0.0,9.880000114440918,9.859999656677246,9.859999656677246,0.0,9800
2021-07-06,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.850000381469727,9.850000381469727,0.0,57500
2021-07-07,9.850000381469727,9.850000381469727,0.0,9.850000381469727,9.850000381469727,9.850000381469727,0.0,300
2021-07-08,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.850000381469727,9.850000381469727,0.0,10300
2021-07-09,9.869999885559082,9.869999885559082,0.0,9.890000343322754,9.859999656677246,9.890000343322754,0.0,1800
2021-07-12,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.869999885559082,9.869999885559082,0.0,26400
2021-07-13,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.878000259399414,9.878000259399414,0.0,8700
2021-07-14,9.885000228881836,9.885000228881836,0.0,9.899999618530273,9.859999656677246,9.869999885559082,0.0,36500
2021-07-15,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.869999885559082,9.869999885559082,0.0,3500
2021-07-16,9.880000114440918,9.880000114440918,0.0,9.899999618530273,9.869999885559082,9.890000343322754,0.0,13900
2021-07-19,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.880000114440918,9.880000114440918,0.0,300
2021-07-20,9.885000228881836,9.885000228881836,0.0,9.885000228881836,9.869999885559082,9.869999885559082,0.0,5600
2021-07-21,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.869999885559082,9.869999885559082,0.0,600
2021-07-22,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.890000343322754,9.890000343322754,0.0,200
2021-07-23,9.890000343322754,9.890000343322754,0.0,9.899999618530273,9.880000114440918,9.880000114440918,0.0,3900
2021-07-26,9.859999656677246,9.859999656677246,0.0,9.899999618530273,9.800000190734863,9.869999885559082,0.0,42600
2021-07-27,9.859999656677246,9.859999656677246,0.0,9.859999656677246,9.859999656677246,9.859999656677246,0.0,300
2021-07-28,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.859999656677246,9.859999656677246,0.0,3200
2021-07-29,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.859999656677246,9.869999885559082,0.0,5000
2021-07-30,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.880000114440918,9.880000114440918,0.0,10700
2021-08-02,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.869999885559082,9.869999885559082,0.0,4200
2021-08-03,9.859999656677246,9.859999656677246,0.0,9.869999885559082,9.859999656677246,9.869999885559082,0.0,1700
2021-08-04,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.850000381469727,9.850000381469727,0.0,6100
2021-08-05,9.859999656677246,9.859999656677246,0.0,9.859999656677246,9.859999656677246,9.859999656677246,0.0,100
2021-08-06,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.850000381469727,9.850000381469727,0.0,9800
2021-08-09,9.899999618530273,9.899999618530273,0.0,9.90999984741211,9.869999885559082,9.869999885559082,0.0,3200
2021-08-10,9.829999923706055,9.829999923706055,0.0,9.880000114440918,9.8100004196167,9.880000114440918,0.0,34100
2021-08-11,9.859999656677246,9.859999656677246,0.0,9.869999885559082,9.84000015258789,9.847999572753906,0.0,4200
2021-08-12,9.859999656677246,9.859999656677246,0.0,9.869999885559082,9.850000381469727,9.859999656677246,0.0,1455800
2021-08-13,9.850000381469727,9.850000381469727,0.0,9.880000114440918,9.8100004196167,9.850000381469727,0.0,119200
2021-08-16,9.854999542236328,9.854999542236328,0.0,9.859999656677246,9.850000381469727,9.850000381469727,0.0,179800
2021-08-17,9.850000381469727,9.850000381469727,0.0,9.859999656677246,9.850000381469727,9.850000381469727,0.0,17500
2021-08-18,9.850000381469727,9.850000381469727,0.0,9.880000114440918,9.84000015258789,9.850000381469727,0.0,308900
2021-08-19,9.869999885559082,9.869999885559082,0.0,9.869999885559082,9.850000381469727,9.850000381469727,0.0,20200
2021-08-20,9.869999885559082,9.869999885559082,0.0,9.890000343322754,9.859999656677246,9.859999656677246,0.0,9300
2021-08-23,9.880000114440918,9.880000114440918,0.0,9.890000343322754,9.859999656677246,9.859999656677246,0.0,16200
2021-08-24,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.880000114440918,9.880000114440918,0.0,23700
2021-08-25,9.890000343322754,9.890000343322754,0.0,9.890000343322754,9.880000114440918,9.880000114440918,0.0,23500
2021-08-26,9.859999656677246,9.859999656677246,0.0,9.890000343322754,9.8100004196167,9.850000381469727,0.0,67400
2021-08-27,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.880000114440918,9.880000114440918,0.0,16600
2021-08-30,9.899999618530273,9.899999618530273,0.0,9.899999618530273,9.880000114440918,9.880000114440918,0.0,5000
2021-08-31,9.880000114440918,9.880000114440918,0.0,9.920000076293945,9.869999885559082,9.880000114440918,0.0,24600
2021-09-01,9.880000114440918,9.880000114440918,0.0,9.880000114440918,9.880000114440918,9.880000114440918,0.0,0
2021-09-02,9.925000190734863,9.925000190734863,0.0,9.9399995803833,9.890000343322754,9.890000343322754,0.0,111400
2021-09-03,9.930000305175781,9.930000305175781,0.0,9.930000305175781,9.899999618530273,9.899999618530273,0.0,80400
2021-09-07,9.920000076293945,9.920000076293945,0.0,9.930000305175781,9.918999671936035,9.920000076293945,0.0,47700
2021-09-08,9.930000305175781,9.930000305175781,0.0,9.9399995803833,9.920000076293945,9.920000076293945,0.0,12900
2021-09-09,9.930000305175781,9.930000305175781,0.0,9.930000305175781,9.920000076293945,9.920000076293945,0.0,24800
2021-09-10,9.930000305175781,9.930000305175781,0.0,9.930000305175781,9.930000305175781,9.930000305175781,0.0,0
2021-09-13,9.906999588012695,9.906999588012695,0.0,9.906999588012695,9.906999588012695,9.906999588012695,0.0,500
2021-09-14,9.9350004196167,9.9350004196167,0.0,9.9350004196167,9.920000076293945,9.920000076293945,0.0,504100
2021-09-15,9.930000305175781,9.930000305175781,0.0,9.9399995803833,9.890000343322754,9.899999618530273,0.0,11800
2021-09-16,9.9399995803833,9.9399995803833,0.0,9.9399995803833,9.930000305175781,9.9399995803833,0.0,403800
2021-09-17,9.899999618530273,9.899999618530273,0.0,9.949999809265137,9.899999618530273,9.949999809265137,0.0,1100
2021-09-20,9.920000076293945,9.920000076293945,0.0,9.920000076293945,9.920000076293945,9.920000076293945,0.0,200
2021-09-21,9.932999610900879,9.932999610900879,0.0,9.932999610900879,9.932999610900879,9.932999610900879,0.0,100
2021-09-22,9.949999809265137,9.949999809265137,0.0,9.949999809265137,9.930000305175781,9.930000305175781,0.0,14800
2021-09-23,9.930000305175781,9.930000305175781,0.0,9.9399995803833,9.899999618530273,9.899999618530273,0.0,8800
2021-09-24,9.989999771118164,9.989999771118164,0.0,9.989999771118164,9.920000076293945,9.920000076293945,0.0,258200
2021-09-27,9.9399995803833,9.9399995803833,0.0,9.970000267028809,9.920000076293945,9.925000190734863,0.0,19300
2021-09-28,9.960000038146973,9.960000038146973,0.0,9.960000038146973,9.9399995803833,9.9399995803833,0.0,51100
2021-09-29,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.960000038146973,9.960000038146973,0.0,15800
2021-09-30,9.9399995803833,9.9399995803833,0.0,9.944999694824219,9.925000190734863,9.930000305175781,0.0,17600
2021-10-01,9.949999809265137,9.949999809265137,0.0,9.970000267028809,9.90999984741211,9.9399995803833,0.0,274300
2021-10-04,9.9399995803833,9.9399995803833,0.0,9.970000267028809,9.930000305175781,9.949999809265137,0.0,24800
2021-10-05,9.9399995803833,9.9399995803833,0.0,9.9399995803833,9.930000305175781,9.930000305175781,0.0,800
2021-10-06,9.9399995803833,9.9399995803833,0.0,9.9399995803833,9.930000305175781,9.930000305175781,0.0,79500
2021-10-07,9.949999809265137,9.949999809265137,0.0,9.970000267028809,9.930000305175781,9.944999694824219,0.0,37700
2021-10-08,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.949999809265137,9.949999809265137,0.0,1000
2021-10-11,9.95300006866455,9.95300006866455,0.0,9.95300006866455,9.95300006866455,9.95300006866455,0.0,100
2021-10-12,9.954999923706055,9.954999923706055,0.0,9.960000038146973,9.949999809265137,9.949999809265137,0.0,1200
2021-10-13,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.949999809265137,9.960000038146973,0.0,13300
2021-10-14,9.960000038146973,9.960000038146973,0.0,9.970000267028809,9.960000038146973,9.961000442504883,0.0,1600
2021-10-15,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.949999809265137,9.970000267028809,0.0,4000
2021-10-18,9.944999694824219,9.944999694824219,0.0,9.970000267028809,9.944999694824219,9.970000267028809,0.0,134300
2021-10-19,9.960000038146973,9.960000038146973,0.0,9.960000038146973,9.949999809265137,9.949999809265137,0.0,262700
2021-10-20,9.9399995803833,9.9399995803833,0.0,9.9399995803833,9.9399995803833,9.9399995803833,0.0,9000
2021-10-21,9.949999809265137,9.949999809265137,0.0,9.970000267028809,9.944999694824219,9.944999694824219,0.0,76100
2021-10-22,9.944000244140625,9.944000244140625,0.0,9.949999809265137,9.944000244140625,9.949999809265137,0.0,102600
2021-10-25,9.979999542236328,9.979999542236328,0.0,9.979999542236328,9.9399995803833,9.949999809265137,0.0,29000
2021-10-26,9.960000038146973,9.960000038146973,0.0,9.989999771118164,9.9399995803833,9.989999771118164,0.0,3300
2021-10-27,9.9399995803833,9.9399995803833,0.0,9.958000183105469,9.9399995803833,9.9399995803833,0.0,5700
2021-10-28,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.9399995803833,9.949999809265137,0.0,134300
2021-10-29,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.930000305175781,9.930000305175781,0.0,5500
2021-11-01,9.970000267028809,9.970000267028809,0.0,9.970000267028809,9.970000267028809,9.970000267028809,0.0,0
2021-11-02,9.970000267028809,9.970000267028809,0.0,9.989999771118164,9.9399995803833,9.975000381469727,0.0,17600
2021-11-03,9.979999542236328,9.979999542236328,0.0,9.979999542236328,9.954999923706055,9.954999923706055,0.0,3800
2021-11-04,9.9399995803833,9.9399995803833,0.0,9.9399995803833,9.9399995803833,9.9399995803833,0.0,500
2021-11-05,9.970000267028809,9.970000267028809,0.0,9.979999542236328,9.960000038146973,9.970000267028809,0.0,7600
2021-11-08,9.960000038146973,9.960000038146973,0.0,9.960000038146973,9.960000038146973,9.960000038146973,0.0,2600
2021-11-09,9.989999771118164,9.989999771118164,0.0,9.989999771118164,9.989999771118164,9.989999771118164,0.0,900
2021-11-10,9.989999771118164,9.989999771118164,0.0,9.989999771118164,9.960000038146973,9.960000038146973,0.0,800
2021-11-11,9.965999603271484,9.965999603271484,0.0,9.979999542236328,9.965999603271484,9.979999542236328,0.0,1100
2021-11-12,9.965999603271484,9.965999603271484,0.0,9.965999603271484,9.965999603271484,9.965999603271484,0.0,0
