Date,Adj Close,Close,Dividends,High,Low,Open,Stock Splits,Volume
2023-05-23,10.859000205993652,10.859000205993652,0.0,28.5,10.859000205993652,28.450000762939453,0.0,24200
2023-05-24,21.969999313354492,21.969999313354492,0.0,26.0,12.640000343322754,17.81999969482422,0.0,194900
2023-05-25,14.491999626159668,14.491999626159668,0.0,22.485000610351562,13.460000038146973,18.6200008392334,0.0,91700
2023-05-26,14.730999946594238,14.730999946594238,0.0,16.59000015258789,14.390000343322754,14.579999923706055,0.0,26500
2023-05-30,14.835000038146973,14.835000038146973,0.0,15.949999809265137,13.104000091552734,14.859999656677246,0.0,47600
2023-05-31,12.0,12.0,0.0,13.329999923706055,10.789999961853027,13.09000015258789,0.0,39500
2023-06-01,12.180000305175781,12.180000305175781,0.0,16.5,11.260000228881836,12.010000228881836,0.0,69400
2023-06-02,12.329999923706055,12.329999923706055,0.0,14.0,11.640000343322754,11.640000343322754,0.0,15600
2023-06-05,10.800000190734863,10.800000190734863,0.0,15.0,10.050000190734863,12.5,0.0,75000
2023-06-06,10.399999618530273,10.399999618530273,0.0,11.609999656677246,9.899999618530273,11.0,0.0,28700
2023-06-07,9.949999809265137,9.949999809265137,0.0,11.350000381469727,9.949999809265137,10.399999618530273,0.0,26200
2023-06-08,9.930000305175781,9.930000305175781,0.0,10.470000267028809,9.399999618530273,10.229999542236328,0.0,26400
2023-06-09,9.920000076293945,9.920000076293945,0.0,9.970000267028809,9.25,9.970000267028809,0.0,10900
2023-06-12,9.800000190734863,9.800000190734863,0.0,10.399999618530273,9.520000457763672,9.59000015258789,0.0,23200
2023-06-13,10.449999809265137,10.449999809265137,0.0,11.239999771118164,9.600000381469727,10.149999618530273,0.0,19200
2023-06-14,17.729999542236328,17.729999542236328,0.0,26.420000076293945,10.84000015258789,11.050000190734863,0.0,2199600
2023-06-15,16.389999389648438,16.389999389648438,0.0,19.93000030517578,15.100000381469727,17.059999465942383,0.0,159500
2023-06-16,17.75,17.75,0.0,18.743000030517578,16.100000381469727,18.43000030517578,0.0,95000
2023-06-20,16.81999969482422,16.81999969482422,0.0,19.25,16.81999969482422,18.81999969482422,0.0,144000
2023-06-21,15.649999618530273,15.649999618530273,0.0,16.940000534057617,14.826000213623047,16.0,0.0,67800
2023-06-22,16.829999923706055,16.829999923706055,0.0,17.799999237060547,15.3100004196167,16.0,0.0,41200
2023-06-23,16.049999237060547,16.049999237060547,0.0,17.399999618530273,15.819999694824219,16.690000534057617,0.0,22400
2023-06-26,14.729999542236328,14.729999542236328,0.0,16.0,13.597000122070312,15.210000038146973,0.0,32800
