Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2016-03-31,RIOT,yfinance,2.309999942779541,2.8350000381469727,2.309999942779541,2.700000047683716,2.407792329788208,81900,0.0,0.0,0.8917749212092837,2.060000016965675,2.407792329788208
2016-04-01,RIOT,yfinance,2.5999999046325684,2.690000057220459,2.470000028610229,2.630000114440918,2.3453681468963623,47900,0.0,0.0,0.8917749219927078,2.3186147121347562,2.3453681468963623
2016-04-04,RIOT,yfinance,2.630000114440918,2.630000114440918,2.630000114440918,2.630000114440918,2.3453681468963623,0,0.0,0.0,0.8917749219927078,2.3453681468963623,2.3453681468963623
2016-04-05,RIOT,yfinance,2.880000114440918,3.299999952316284,2.690000057220459,3.0199999809265137,2.693160057067871,223900,0.0,0.0,0.891774858965936,2.568311695877429,2.693160057067871
2016-04-06,RIOT,yfinance,3.0899999141693115,3.180000066757202,2.8499999046325684,2.9800000190734863,2.65748929977417,20600,0.0,0.0,0.8917749271023198,2.755584448204512,2.65748929977417
2016-04-07,RIOT,yfinance,2.9800000190734863,3.109999895095825,2.802000045776367,2.990000009536743,2.6664068698883057,134700,0.0,0.0,0.8917748700279858,2.6574891296926535,2.6664068698883057
2016-04-08,RIOT,yfinance,3.009999990463257,3.1480000019073486,2.900000095367432,2.970000028610229,2.648571491241455,18300,0.0,0.0,0.8917749042853774,2.684242453394358,2.648571491241455
2016-04-11,RIOT,yfinance,2.990000009536743,3.140000104904175,2.859999895095825,3.039999961853028,2.710995674133301,46400,0.0,0.0,0.891774903997307,2.666406971456576,2.710995674133301
2016-04-12,RIOT,yfinance,3.0899999141693115,3.0999999046325684,2.950000047683716,3.039999961853028,2.710995674133301,191500,0.0,0.0,0.891774903997307,2.7555843768100248,2.710995674133301
2016-04-13,RIOT,yfinance,3.0299999713897705,3.109999895095825,2.984999895095825,2.990000009536743,2.6664068698883057,48200,0.0,0.0,0.8917748700279858,2.7020778306709134,2.6664068698883057
2016-04-14,RIOT,yfinance,3.009999990463257,3.140000104904175,2.9800000190734863,3.003999948501587,2.678891658782959,33400,0.0,0.0,0.8917748684114346,2.6842423454137903,2.678891658782959
2016-04-15,RIOT,yfinance,3.1600000858306885,3.1600000858306885,2.9800000190734863,3.0299999713897705,2.702077865600586,7000,0.0,0.0,0.8917748815559307,2.818008702258393,2.702077865600586
2016-04-18,RIOT,yfinance,3.049999952316284,3.0969998836517334,2.9800000190734863,2.9800000190734863,2.65748929977417,4000,0.0,0.0,0.8917749271023198,2.719913485138933,2.65748929977417
2016-04-19,RIOT,yfinance,2.9800000190734863,3.125,2.9800000190734863,3.0999999046325684,2.764502048492432,26000,0.0,0.0,0.8917748817866813,2.6574891647335663,2.764502048492432
2016-04-20,RIOT,yfinance,3.059999942779541,3.0999999046325684,2.990000009536743,3.0799999237060547,2.746666669845581,26200,0.0,0.0,0.8917749148969505,2.7288311885568985,2.746666669845581
2016-04-21,RIOT,yfinance,3.039999961853028,3.0999999046325684,2.9600000381469727,3.0199999809265137,2.693160057067871,16500,0.0,0.0,0.891774858965936,2.7109955372379346,2.693160057067871
2016-04-22,RIOT,yfinance,3.0,3.0999999046325684,3.0,3.069999933242798,2.737748861312866,28100,0.0,0.0,0.8917748927834733,2.67532467835042,2.737748861312866
2016-04-25,RIOT,yfinance,3.0199999809265137,3.039999961853028,2.890000104904175,2.9100000858306885,2.595065116882324,7300,0.0,0.0,0.8917749279521197,2.6931602654061444,2.595065116882324
2016-04-26,RIOT,yfinance,2.809999942779541,3.069999933242798,2.799999952316284,3.059999942779541,2.728831052780152,41700,0.0,0.0,0.8917748705254638,2.505887335148786,2.728831052780152
2016-04-27,RIOT,yfinance,3.0199999809265137,3.069999933242798,2.9800000190734863,3.0199999809265137,2.693160057067871,20600,0.0,0.0,0.891774858965936,2.693160057067871,2.693160057067871
2016-04-28,RIOT,yfinance,3.006999969482422,3.009999990463257,2.9200000762939453,3.0,2.6753246784210205,5000,0.0,0.0,0.8917748928070068,2.6815670754558596,2.6753246784210205
2016-04-29,RIOT,yfinance,3.180000066757202,3.180000066757202,2.970000028610229,3.0899999141693115,2.755584239959717,10200,0.0,0.0,0.8917748597091802,2.8358441134075876,2.755584239959717
2016-05-02,RIOT,yfinance,3.0899999141693115,3.0899999141693115,3.0899999141693115,3.0899999141693115,2.755584239959717,0,0.0,0.0,0.8917748597091802,2.755584239959717,2.755584239959717
2016-05-03,RIOT,yfinance,2.680000066757202,2.990000009536743,2.5199999809265137,2.950000047683716,2.6307358741760254,25600,0.0,0.0,0.8917748581874192,2.389956679474678,2.6307358741760254
2016-05-04,RIOT,yfinance,2.940000057220459,2.940000057220459,2.799999952316284,2.890000104904175,2.5772294998168945,2600,0.0,0.0,0.891774881060895,2.6218182013467994,2.5772294998168945
2016-05-05,RIOT,yfinance,2.7699999809265137,2.990000009536743,2.5899999141693115,2.880000114440918,2.56831169128418,36300,0.0,0.0,0.8917748573710579,2.4702163379085746,2.56831169128418
2016-05-06,RIOT,yfinance,2.7219998836517334,2.8499999046325684,2.7219998836517334,2.809999942779541,2.505887508392334,8400,0.0,0.0,0.8917749321779733,2.427411261631976,2.505887508392334
2016-05-09,RIOT,yfinance,2.880000114440918,2.9200000762939453,2.8299999237060547,2.8299999237060547,2.523722887039185,26400,0.0,0.0,0.8917748957866467,2.56831180192108,2.523722887039185
2016-05-10,RIOT,yfinance,2.720000028610229,3.140000104904175,2.720000028610229,3.1070001125335693,2.770744800567627,73900,0.0,0.0,0.8917749276514358,2.4256278287257906,2.770744800567627
2016-05-11,RIOT,yfinance,2.690000057220459,3.150000095367432,2.690000057220459,3.119999885559082,2.7823376655578613,45300,0.0,0.0,0.8917749255171161,2.398874600668813,2.7823376655578613
2016-05-12,RIOT,yfinance,3.119999885559082,3.150000095367432,3.009999990463257,3.009999990463257,2.684242486953736,23300,0.0,0.0,0.8917749154346725,2.7823376341006383,2.684242486953736
2016-05-13,RIOT,yfinance,3.009999990463257,3.200000047683716,3.0,3.200000047683716,2.853679656982422,37700,0.0,0.0,0.8917748795185256,2.6842423788461343,2.853679656982422
2016-05-16,RIOT,yfinance,3.1700000762939453,3.908999919891357,3.1700000762939453,3.5899999141693115,3.2014718055725098,228700,0.0,0.0,0.8917748975248365,2.826926493190757,3.2014718055725098
2016-05-17,RIOT,yfinance,3.75,4.429999828338623,3.75,4.429999828338623,3.950562715530396,491700,0.0,0.0,0.8917749139082857,3.3441559271560712,3.950562715530396
2016-05-18,RIOT,yfinance,6.0,6.650000095367432,3.3399999141693115,3.630000114440918,3.237143039703369,2137500,0.0,0.0,0.89177491395257,5.35064948371542,3.237143039703369
2016-05-19,RIOT,yfinance,3.400000095367432,4.039999961853027,3.390000104904175,3.9700000286102295,3.540346384048462,182400,0.0,0.0,0.8917749013941001,3.032034749786223,3.540346384048462
2016-05-20,RIOT,yfinance,4.0,4.0,3.5999999046325684,3.660000085830689,3.2638962268829346,131400,0.0,0.0,0.8917749044648307,3.5670996178593226,3.2638962268829346
2016-05-23,RIOT,yfinance,3.690000057220459,3.819999933242798,3.4200000762939453,3.539999961853028,3.156883001327514,70800,0.0,0.0,0.8917748687418151,3.290649316685065,3.156883001327514
2016-05-24,RIOT,yfinance,3.5199999809265137,3.660000085830689,3.3299999237060547,3.400000095367432,3.0320346355438232,44700,0.0,0.0,0.8917748677933953,3.1390475176234958,3.0320346355438232
2016-05-25,RIOT,yfinance,3.369999885559082,3.609999895095825,3.2100000381469727,3.470000028610229,3.094458818435669,146700,0.0,0.0,0.8917748682771717,3.005281204038534,3.094458818435669
2016-05-26,RIOT,yfinance,3.470000028610229,3.549999952316284,3.2799999713897705,3.440000057220459,3.0677056312561035,26900,0.0,0.0,0.8917748779733534,3.09445885208142,3.0677056312561035
2016-05-27,RIOT,yfinance,3.4100000858306885,3.5,3.220000028610229,3.380000114440918,3.0141992568969727,34200,0.0,0.0,0.8917748978820813,3.0409524783195505,3.0141992568969727
2016-05-31,RIOT,yfinance,3.359999895095825,3.4200000762939453,3.25,3.3399999141693115,2.9785280227661133,19800,0.0,0.0,0.891774880032265,2.9963635033575025,2.9785280227661133
2016-06-01,RIOT,yfinance,3.309999942779541,3.509999990463257,3.2300000190734863,3.4200000762939453,3.049870252609253,58200,0.0,0.0,0.891774907769657,2.951774893689795,3.049870252609253
2016-06-02,RIOT,yfinance,3.430000066757202,3.799999952316284,3.430000066757202,3.690000057220459,3.2906494140625,39400,0.0,0.0,0.8917748951313634,3.0587879498329733,3.2906494140625
2016-06-03,RIOT,yfinance,3.703999996185303,3.703999996185303,3.490000009536743,3.5810000896453857,3.193445920944214,14700,0.0,0.0,0.8917748788050016,3.303134147691875,3.193445920944214
2016-06-06,RIOT,yfinance,3.549999952316284,3.849999904632568,3.549999952316284,3.740000009536743,3.335238218307495,19300,0.0,0.0,0.8917749224071836,3.1658009320223597,3.335238218307495
2016-06-07,RIOT,yfinance,3.690000057220459,3.900000095367432,3.5999999046325684,3.609999895095825,3.2193071842193604,47300,0.0,0.0,0.8917748691884396,3.2906493183331094,3.2193071842193604
2016-06-08,RIOT,yfinance,3.700999975204468,3.7799999713897705,3.700000047683716,3.7100000381469727,3.3084847927093506,36700,0.0,0.0,0.8917748675716547,3.300458762770662,3.3084847927093506
2016-06-09,RIOT,yfinance,3.839999914169312,3.839999914169312,3.5999999046325684,3.640000104904175,3.246060609817505,5700,0.0,0.0,0.8917748671062083,3.4244154131461895,3.246060609817505
2016-06-10,RIOT,yfinance,3.609999895095825,3.619999885559082,3.430000066757202,3.5,3.1212120056152344,18200,0.0,0.0,0.8917748587472099,3.2193071465265217,3.1212120056152344
2016-06-13,RIOT,yfinance,3.450000047683716,3.509999990463257,3.25,3.309999942779541,2.951774835586548,42100,0.0,0.0,0.8917748902158056,3.0766234137676696,2.951774835586548
2016-06-14,RIOT,yfinance,3.2799999713897705,3.345999956130981,3.2799999713897705,3.299999952316284,2.942857027053833,5200,0.0,0.0,0.8917748695687795,2.925021546671713,2.942857027053833
