Date,ticker,source,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,adj_factor,adj_open,adj_close
2025-04-09,SMTK,yfinance,2.700000047683716,2.7300000190734863,2.299999952316284,2.470000028610229,2.470000028610229,93400,0.0,0.0,1.0,2.700000047683716,2.470000028610229
2025-04-10,SMTK,yfinance,2.4100000858306885,2.700000047683716,2.400000095367432,2.4200000762939453,2.4200000762939453,51300,0.0,0.0,1.0,2.4100000858306885,2.4200000762939453
2025-04-11,SMTK,yfinance,2.4600000381469727,2.650000095367432,2.400000095367432,2.4200000762939453,2.4200000762939453,21800,0.0,0.0,1.0,2.4600000381469727,2.4200000762939453
2025-04-14,SMTK,yfinance,2.539999961853028,2.5999999046325684,2.4100000858306885,2.4600000381469727,2.4600000381469727,12100,0.0,0.0,1.0,2.539999961853028,2.4600000381469727
2025-04-15,SMTK,yfinance,2.5,2.680000066757202,2.400000095367432,2.509999990463257,2.509999990463257,12300,0.0,0.0,1.0,2.5,2.509999990463257
2025-04-16,SMTK,yfinance,2.490000009536743,2.490000009536743,2.3299999237060547,2.400000095367432,2.400000095367432,5100,0.0,0.0,1.0,2.490000009536743,2.400000095367432
2025-04-17,SMTK,yfinance,2.390000104904175,2.450000047683716,2.1600000858306885,2.2950000762939453,2.2950000762939453,26500,0.0,0.0,1.0,2.390000104904175,2.2950000762939453
2025-04-21,SMTK,yfinance,2.309999942779541,2.3299999237060547,2.180000066757202,2.213000059127808,2.213000059127808,9600,0.0,0.0,1.0,2.309999942779541,2.213000059127808
2025-04-22,SMTK,yfinance,2.2699999809265137,2.3399999141693115,2.0999999046325684,2.180000066757202,2.180000066757202,21200,0.0,0.0,1.0,2.2699999809265137,2.180000066757202
2025-04-23,SMTK,yfinance,2.2300000190734863,2.400000095367432,2.181999921798706,2.2300000190734863,2.2300000190734863,16200,0.0,0.0,1.0,2.2300000190734863,2.2300000190734863
2025-04-24,SMTK,yfinance,2.4600000381469727,2.4600000381469727,2.25,2.359999895095825,2.359999895095825,14500,0.0,0.0,1.0,2.4600000381469727,2.359999895095825
2025-04-25,SMTK,yfinance,2.359999895095825,2.5,2.289999961853028,2.309999942779541,2.309999942779541,6000,0.0,0.0,1.0,2.359999895095825,2.309999942779541
2025-04-28,SMTK,yfinance,2.2699999809265137,2.680000066757202,2.2699999809265137,2.400000095367432,2.400000095367432,85900,0.0,0.0,1.0,2.2699999809265137,2.400000095367432
2025-04-29,SMTK,yfinance,2.470000028610229,2.630000114440918,2.200000047683716,2.319999933242798,2.319999933242798,39800,0.0,0.0,1.0,2.470000028610229,2.319999933242798
2025-04-30,SMTK,yfinance,2.380000114440918,2.5160000324249268,2.220000028610229,2.2799999713897705,2.2799999713897705,3800,0.0,0.0,1.0,2.380000114440918,2.2799999713897705
