accessionNumber,filingDate,reportDate,acceptanceDateTime,act,form,fileNumber,filmNumber,items,core_type,size,isXBRL,isInlineXBRL,isXBRLNumeric,primaryDocument,primaryDocDescription
0001104659-25-106149,2025-11-04,,2025-11-04T18:51:22.000Z,33,424B5,333-285125,251447897,,424B5,1167226,1,1,,tm2530041-1_424b5.htm,424B5
0001104659-25-102125,2025-10-24,,2025-10-24T20:01:49.000Z,33,424B5,333-285125,251416128,,424B5,1193232,1,1,,tm2529349-2_424b5.htm,424B5
